,Date,User,Content,Likes,Retweets,Negative,Neutral,Positive,Method,Sentiment
1546,2022-10-05 07:04:29+00:00,TheAsthmaCures,"What is Prop. 30? Measure would tax wealthiest Californians to fund climate programs""Diesel pollution causes asthma. ... I would like to receive the Daily News Headlines Newsletter. By creating an account, I agree to the Terms of ... https://t.co/6xlsTiEk7Y",0,0,0.0862816870212555,0.8307962417602539,0.08292206376791,RoBERTa,Neutral
1547,2022-10-05 06:36:31+00:00,espinosanos,"2ª pt, prop 30. Da duração de nossa corpo não podemos ter senão um conhecimento extremamente inadequado.",4,0,0.07743694633245468,0.8707125186920166,0.05185055732727051,RoBERTa,Neutral
1548,2022-10-05 06:29:56+00:00,NorCalCrush,"It's always popular to raise taxes on other people. 🙄

New Prop 30 Poll Shows Strong Support In Favor Of Raising Taxes On the Wealthiest Californians https://t.co/i2ZT05LdjF",0,0,0.6389884948730469,0.3193133473396301,0.0416981503367424,RoBERTa,Negative
1549,2022-10-05 06:15:47+00:00,InternationalN0,What is Prop. 30? Measure would tax wealthiest Californians to fund climate programs https://t.co/XtzdJV5I2d,1,0,0.07428471744060516,0.8709201812744141,0.05479512736201286,RoBERTa,Neutral
1550,2022-10-05 05:59:24+00:00,cea0124,@RogaineRich61 @ABC7 Actually Newsome opposes prop 30.,0,0,0.4757813811302185,0.5087835192680359,0.015435145236551762,RoBERTa,Neutral
1551,2022-10-05 05:23:02+00:00,DenmanUSA,What is California Prop. 30? Measure would tax wealthiest Californians to fund climate programs #CaliforniaTechnology #TechNews #California #USATech #TechnologyNews [Video] https://t.co/87dfNxxyY7,0,0,0.01264983881264925,0.9089640378952026,0.07838620245456696,RoBERTa,Neutral
1552,2022-10-05 05:17:38+00:00,FelixWankel125,What is Prop. 30? Measure would tax wealthiest Californians to fund climate programs https://t.co/SACC0Wlu2j,0,0,0.1752825677394867,0.7682948112487793,0.05642259865999222,RoBERTa,Neutral
1553,2022-10-05 05:08:52+00:00,livetubealerts,"Video: California Prop. 30: Measure would tax wealthiest to fund climate programs
https://t.co/defZ3NMgPe",0,0,0.026221556589007378,0.8734140396118164,0.10036442428827286,RoBERTa,Neutral
1554,2022-10-05 04:58:51+00:00,kamranghassemi3,"no on prop 1, 26, 27, 28, 29
yes on prop 30, 31",0,0,0.0,0.0,1.0,RoBERTa,Positive
1555,2022-10-05 04:57:54+00:00,ABC7,"What is Prop. 30? Measure would tax wealthiest Californians to fund climate programs
https://t.co/aRmgeW5ZDU",38,7,0.0933975949883461,0.8504098057746887,0.056192655116319656,RoBERTa,Neutral
1556,2022-10-05 04:43:02+00:00,BayAreaDNA,What is Prop. 30? Measure would tax wealthiest Californians to fund climate programs https://t.co/IZnUTTCLXS,0,0,0.1752825677394867,0.7682948112487793,0.05642259865999222,RoBERTa,Neutral
1557,2022-10-05 04:16:15+00:00,GreenInvestGuy,Newsom is lying about Prop 30! https://t.co/r7spghkm9B,0,0,0.8878094553947449,0.1018054187297821,0.010385068133473396,RoBERTa,Negative
1558,2022-10-05 04:02:35+00:00,GreenInvestGuy,Newsom’s allies support Prop. 30 — here’s why it makes sense that he doesn’t https://t.co/IvUZAbE6Ng via @sfchronicle,0,0,0.026591051369905472,0.7376717329025269,0.23573721945285797,RoBERTa,Neutral
1559,2022-10-05 03:18:00+00:00,JamesKenney3,@CARebelBase hopefully we don’t add to it with Prop 30,0,0,0.4642251133918762,0.4920211434364319,0.04375376179814339,RoBERTa,Neutral
1560,2022-10-05 03:06:03+00:00,envirovoters,"Prop 30 conversations are often centered around zero-emission vehicles, so we're here to explain the other incredibly important part of the bill - wildfire prevention and resilience.

If you’re registered to vote in CA, make sure to vote #YESonProp30 https://t.co/agScC5MzGQ",12,8,0.0,0.0,1.0,RoBERTa,Positive
1561,2022-10-05 00:37:22+00:00,CollectibleTre1,"South California don’t be fooled by the anti-prop 30. I looked up the cities of each person who was in the commercial, the least number of clinics for dialysis, that was 5 in Carson Ca. a small community. The OC was near 100. Regulate cleanliness &amp; safety. We need it.",1,0,0.3643535077571869,0.5704030394554138,0.06524346768856049,RoBERTa,Neutral
1562,2022-10-04 23:59:09+00:00,JerryTamburino,Support for Prop 30 drops after California Gov. Gavin Newsom airs an ad opposing it https://t.co/kSOM7QPsXN,1,0,0.7257113456726074,0.26427051424980164,0.010018126107752323,RoBERTa,Negative
1563,2022-10-04 23:53:29+00:00,SFNews_b,"SPUR Voter Guide Out: Yes on Prop. 30 and More (Streetsblog San F...)

The Bay Area's favorite public policy group breaks down the ballotFourteen propositions for ...

Add your highlights:
https://t.co/LO9rM0Hf6O
 #SF #SFBay #CA #frisco",1,0,0.0,0.0,1.0,RoBERTa,Positive
1564,2022-10-04 22:43:45+00:00,DrDreNoCal,@SovernNation Hey Doug! Why does the California Democratic Party support Prop 30 while Democratic Governor Gavin Newsom is against it? Doesn't make sense.,0,0,0.8131275773048401,0.1778552085161209,0.009017215110361576,RoBERTa,Negative
1565,2022-10-04 22:42:11+00:00,StreetsblogSF,SPUR Voter Guide Out: Yes on Prop. 30 and More https://t.co/90sLQmEGq1 via @StreetsblogSF,0,0,0.0,0.0,1.0,RoBERTa,Positive
1566,2022-10-04 22:29:52+00:00,SteierMisha,"The more people hear about prop 30 the less they like it, momentum really trending well for No in the polling.

I'm optimistic it'll fail. https://t.co/gl8SkxWgUS",0,0,0.6366402506828308,0.3034306764602661,0.05992909148335457,RoBERTa,Negative
1567,2022-10-04 20:57:16+00:00,akoseff,"A new @BerkeleyIGS poll found that both sports betting measures on the November ballot are tanking, while Prop 30 (tax on wealthy for EV infrastructure) is right on the edge. https://t.co/DXN4m32u2q",1,0,0.7966679334640503,0.19149987399578094,0.01183224469423294,RoBERTa,Negative
1568,2022-10-04 20:42:07+00:00,bowie_sane,"VOTE REPUBLICAN. VOTE YES.....Support for Prop 30 drops after California Gov. Gavin Newsom airs an ad opposing it
https://t.co/cwyGzSHlNu",0,0,0.3503132462501526,0.6145583391189575,0.035128358751535416,RoBERTa,Neutral
1569,2022-10-04 20:37:14+00:00,heather_truth,"People are stupid and can’t think for themselves and depend on shady govt to tell them how to vote. Not saying bill is good, but do your own research! Supposedly the “educated” are Dems. 🥴🤦🏼‍♀️ Support for Prop 30 drops after Gavin Newsom cuts opposing ad  https://t.co/eTgtIk3Zp2",0,0,0.9140775203704834,0.07827980071306229,0.007642692886292934,RoBERTa,Negative
1570,2022-10-04 20:35:34+00:00,KATYSaccitizen,"New Prop 30 Poll Shows Strong Support In Favor Of Raising Taxes On the Wealthiest Californians.

But support is slipping as Election Day nears.
@CaliforniaGlobe 

https://t.co/d8kavx9oUX",5,2,0.053452786058187485,0.8136290907859802,0.132918119430542,RoBERTa,Neutral
1571,2022-10-04 20:15:36+00:00,CowPolitics,Support for Prop 30 drops after California Gov. Gavin Newsom airs an ad opposing it: https://t.co/9xlk9ricvE,0,0,0.6879056096076965,0.3030354678630829,0.009058873169124126,RoBERTa,Negative
1572,2022-10-04 18:59:06+00:00,CalTax,"Poll shows Prop 30 is stalling as Californians learn about how its major income tax increase would harm the state.
https://t.co/FE1s61Na0G https://t.co/MAF0GgBtVN",4,3,0.6885338425636292,0.3009641766548157,0.010501980781555176,RoBERTa,Negative
1573,2022-10-04 18:39:15+00:00,bnaires4fires,"Govern For California is a shady billionaire front group. 

@DavidGCrane and his @govern4ca crew oppose Prop 30 because it means billionaires and mega-millionaires would have to pay their fair share of taxes to actually help the average Californian. https://t.co/1l0bDJ54Zq",8,3,0.8041852116584778,0.18164604902267456,0.014168763533234596,RoBERTa,Negative
1574,2022-10-04 18:26:12+00:00,ThatCaliforniab,@fila_soldier Besides all the gas stations and convenience stores having no on prop 30 signs (wtf is prop 30?),0,0,1.0,0.0,0.0,RoBERTa,Negative
1575,2022-10-04 18:20:42+00:00,bnaires4fires,"A handful of billionaires are contributing millions to oppose Prop 30, which would reduce our reliance on fossil fuels that cause climate change. 

The 1 percenters don't care about us. When we have wildfires, they take their private jets to their 3d home somewhere else. https://t.co/BrHoMPrXhn",4,3,0.7910692691802979,0.19293121993541718,0.015999477356672287,RoBERTa,Negative
1576,2022-10-04 18:18:36+00:00,miamatier,"Lyft has spent $45 Million (so far) to pass Prop 30 and hook Californians on a cynical scheme to funnel state income tax revenue to their company. 

In 2020, Lyft spent $50 Million to pass Prop 22 and strip their drivers of workplace protections. 

Remember that when you vote. https://t.co/RvQsp2JZ6N",1,1,0.7863239645957947,0.2015969604253769,0.01207907497882843,RoBERTa,Negative
1577,2022-10-04 17:32:18+00:00,CalChamber,"New LAT/IGS poll:  Voters are siding w/ small biz, Gov. Newsom, teachers &amp; community orgs to oppose Prop. 30
#VoteNoProp30

https://t.co/C1qC546MEn",1,0,0.4608820080757141,0.5229458212852478,0.016172226518392563,RoBERTa,Neutral
1578,2022-10-04 16:35:55+00:00,goodtaxtakes,"Reminder: California’s Prop 30, will be on the November ballot. 
If passed, it will boost the rate on personal income over $2M to 15%.  

These increases will likely result in more of CA’s wealthy taxpayers change their tax residence. https://t.co/PfZV4kcEd9",0,0,0.02032093144953251,0.9054300785064697,0.07424890995025635,RoBERTa,Neutral
1579,2022-10-04 16:31:39+00:00,markbgger,"@JeremyBWhite @BerkeleyIGS Good. Prop 30 is a cash grab by Lyft.  Few things, I agree with the governor on.",0,0,0.15830758213996887,0.4091043174266815,0.4325881898403168,RoBERTa,Positive
1580,2022-10-04 16:06:37+00:00,SovernNation,"Just out: new @BerkeleyIGS poll has @GavinNewsom leading @BrianDahleCA in governor's race 53-32% (slight gain for Dahle since August). Both gambling measures are losing: Prop 26 trails 42-31, Prop 27 losing  53-27. Prop 30's lead narrows, now ahead 49-37. Prop 31 winning 57-31.",13,9,0.3604183793067932,0.6108095049858093,0.02877216972410679,RoBERTa,Neutral
1581,2022-10-04 15:46:51+00:00,GFCWatch,"""In 2012, Crane advocated against Prop 30, which increased state income taxes to raise much-needed funds for public schools."" https://t.co/Ilnz8vWN1C",0,0,0.5220736861228943,0.46023982763290405,0.01768651232123375,RoBERTa,Negative
1582,2022-10-04 14:53:25+00:00,NedWigglesworth,"For Clean Air and Healthy Forests in the Valley, Vote Yes on Prop. 30 https://t.co/NN43IFLC9a",7,2,0.0,0.0,1.0,RoBERTa,Positive
1583,2022-10-04 14:35:44+00:00,MendocinoLIVE,California Focus: Prop. 30: Corporate welfare with a do-good facade https://t.co/qLlkgUvp6P,0,0,0.17648062109947205,0.695659339427948,0.12786003947257996,RoBERTa,Neutral
1584,2022-10-04 12:50:00+00:00,GVWire,"🌲 For Clean Air and Healthy Forests in the Valley,

🗳️ Vote Yes on Prop. 30 

#GVWire #News #Wildfire #OakFire #Mariposa #Yosemite #Sequoias #California #CentralValley #FresnoCounty #UnhealthyAir #megafires #Forest  #prop30  #CleanAir #Healthy 
 https://t.co/zB17Rd3XHj",1,2,0.0,0.0,1.0,RoBERTa,Positive
1585,2022-10-04 11:00:24+00:00,SantaMariaTimes,"THOMAS ELIAS The bottom line is that no one knows how much harm Prop. 30 might unintentionally inflict, but we do know who it benefits. Officially, it may not be called corporate welfare for ride-sharing companies, but that’s what it is. https://t.co/HzDDGqdWIR",2,0,0.191910520195961,0.7158531546592712,0.09223627299070358,RoBERTa,Neutral
1586,2022-10-04 11:00:18+00:00,LompocRecord,"THOMAS ELIAS The bottom line is that no one knows how much harm Prop. 30 might unintentionally inflict, but we do know who it benefits. Officially, it may not be called corporate welfare for ride-sharing companies, but that’s what it is. https://t.co/zPgqPWr81T",0,0,0.191910520195961,0.7158531546592712,0.09223627299070358,RoBERTa,Neutral
1587,2022-10-04 11:00:17+00:00,SYV_News,"THOMAS ELIAS The bottom line is that no one knows how much harm Prop. 30 might unintentionally inflict, but we do know who it benefits. Officially, it may not be called corporate welfare for ride-sharing companies, but that’s what it is. https://t.co/ZT24FpbU1x",0,0,0.191910520195961,0.7158531546592712,0.09223627299070358,RoBERTa,Neutral
1588,2022-10-04 06:31:27+00:00,KeithHi01139456,@notkavi Predicting Prop 30 gets 55% in Kern.,1,0,0.06964325159788132,0.8734171390533447,0.05693971738219261,RoBERTa,Neutral
1589,2022-10-04 04:57:08+00:00,RodStrategies,Lots of red NO's in that Prop. 30 column....CA newspapers aren't fooled by the Lyft Grift. https://t.co/Agrcz6wXoH,0,0,0.5829561352729797,0.37452778220176697,0.04251611977815628,RoBERTa,Negative
1590,2022-10-04 04:49:30+00:00,wasabaee_,"Looking at CA Prop 30, those rich bitches will still find a way to evade taxes LOL",0,0,0.6413771510124207,0.30522528290748596,0.053397588431835175,RoBERTa,Negative
1591,2022-10-04 04:28:13+00:00,ashennessy,"A really well done 1min video about #Prop30 the clean cars clean air ballot measure!

https://t.co/C6OTfJ7Qol i support @CleanAirNowCA prop 30 because I want my daughter, and ALL our kids, and all my patients — no matter where they live- to breathe cleaner air. @CaClimateHealth",5,3,0.004064506385475397,0.0434701181948185,0.9524653553962708,RoBERTa,Positive
1592,2022-10-04 03:35:19+00:00,lockitupdave,"California becomes first sanctuary state for child exploitation https://t.co/Mm0V4souLr California Votes needs to vote ""YES"" on Prop 30!!! Newsom wants a ""NO"" vote, so he won't have to pay his share of Taxes. It's all about Newsom and not the people of California who BUY his ""BS""",0,0,0.8368434309959412,0.1491474062204361,0.014009131118655205,RoBERTa,Negative
1593,2022-10-04 03:28:48+00:00,ElkGroveNews,"One of the reported main beneficiaries of Prop 30 is @lyft, who added $40,000 to the Yes side. https://t.co/gn95YVslPk",1,1,0.005730454809963703,0.35859379172325134,0.6356757879257202,RoBERTa,Positive
1594,2022-10-04 03:25:46+00:00,fatbowe,"Prop 30 says Kalifornia has th he worst air pollution 
On Venus...I think they meant no money to be made on Venus...😂🤣😅",0,0,0.6608692407608032,0.30059927701950073,0.03853154554963112,RoBERTa,Negative
1595,2022-10-04 01:01:15+00:00,CharlesYribe,"@BrianDahleCA Gavin Newsom is Voting Against prohibition 30, because if it Passes he will have to pay 1.75% tax.This is for Income of 2 million per year. This is a tax to help clean the forest, and Hire more employees to clean the forest. VOTE YES ON  PROP 30. ""Save our Forest""!",0,0,0.0,0.0,1.0,RoBERTa,Positive
1596,2022-10-03 23:35:05+00:00,allenrfrietsch,"@TheLeoTerrell The proposition are a joke, especially prop 30. Anyone who thinks its about forest fires and management are being fooled. It's about cars!,  watch the end of the ad.",0,0,0.9120687246322632,0.07984574139118195,0.008085530251264572,RoBERTa,Negative
1597,2022-10-03 14:22:10+00:00,Moonchild_Monii,"@Empoweredlatin1 Bro The dialysis one is prop 29 😭
Prop 30 is the tax on ppl making over 2 million. For someone that claims to be so anti republicans(like as you should) you know Democratic Party supports prop 30? https://t.co/XcQudpG1qB",0,0,0.7090997099876404,0.26891592144966125,0.021984294056892395,RoBERTa,Negative
1598,2022-10-03 14:15:52+00:00,Empoweredlatin1,@Moonchild_Monii #California #prop30 will kill #Dialysispatients by using scare tactics. This scare tactics is backed by Lyft-Prop. 30 please vote no on #prop30 https://t.co/2YKeMVbizy,0,0,1.0,0.0,0.0,RoBERTa,Negative
1599,2022-10-03 05:28:10+00:00,DisneyNews20,Newsom breaks from fellow Democrats and aligns with the enemy on Lyft-backed Prop. 30 https://t.co/YbwfdqwCPw,0,0,0.5100570321083069,0.4758622646331787,0.01408070232719183,RoBERTa,Negative
1600,2022-10-03 04:48:53+00:00,aznlilchino103,"@CA_Dem I’m confused, is Newsom a Democrat?  Prop 30 makes sense but why is he against it? #Democrats https://t.co/CdlbJzsKAd",0,0,0.49424389004707336,0.49214309453964233,0.01361293625086546,RoBERTa,Negative
1601,2022-10-03 04:08:08+00:00,Empoweredlatin1,"@Moonchild_Monii #Californians #California #dialysis patients will die if #prop30 passes. 
 Anyone can get kidney disease. Vote no on #prop30 
Stop The Lyft Tax Grab - Prop 30 Is Prop 30 on the November 2022 ballot is nearly entirely funded by #Lyft Corporation.

·https://t.co/WHk4RcNH0o",0,0,1.0,0.0,0.0,RoBERTa,Negative
1602,2022-10-03 03:50:24+00:00,Empoweredlatin1,"#
Stop The Lyft Tax Grab - Prop 30 Is Not What It Seems

About this ad
Ad·https://t.co/WHk4RcNH0o

#Californians #California Too Many In CA Are Struggling With High Costs. Prop 30 Will Not Help Low Income Families no on #prop30. Stop the #Lyft grab. 
https://t.co/2YKeMVbizy",0,0,1.0,0.0,0.0,RoBERTa,Negative
1603,2022-10-03 03:49:24+00:00,tellusdaily1,Newsom breaks from fellow Democrats and aligns with the enemy on Lyft-backed Prop. 30 https://t.co/Sy3cTSe53t,0,0,0.5100570321083069,0.4758622646331787,0.01408070232719183,RoBERTa,Negative
1604,2022-10-03 02:37:38+00:00,ginacuclis,@Schools4Climate @CleanAirMoms @RepThompson @USRepKCastor @RepTroyCarter @RepMikeLevin More reasons why we need Prop 30.,1,0,0.09475737810134888,0.6712183952331543,0.2340242862701416,RoBERTa,Neutral
1605,2022-10-03 02:33:44+00:00,theliveusa,Skelton: Newsom aligns with his enemy on Lyft-backed Prop. 30 https://t.co/JvwG7qGuD3,0,0,0.6583477258682251,0.3329755365848541,0.008676789700984955,RoBERTa,Negative
1606,2022-10-02 23:23:20+00:00,jtlovespi,"@IDoTheThinking With that being said, what do you think about Prop 30?",0,0,0.13084676861763,0.848726212978363,0.020427020266652107,RoBERTa,Neutral
1607,2022-10-02 22:58:40+00:00,jenarific,I've read a ton of stuff on Prop 30 and I'm still unsure about it all.,0,0,0.7055244445800781,0.2864210307598114,0.008054571226239204,RoBERTa,Negative
1608,2022-10-02 22:16:07+00:00,SoftKitty14825,"As of right this minute, I'm voting Yes on Prop 30 but there's more research needed.",1,0,0.0,0.0,1.0,RoBERTa,Positive
1609,2022-10-02 22:15:17+00:00,SoftKitty14825,"CALI PEEPS.
Read Prop 30 closely. The one Newsom said to vote NO on. It's for more firefighters &amp; eqpt. &amp; making EVs more affordable.  It only taxes those with a personal annual income of $2m. And it taxes the rich 1.75% for 20 yrs. Is Newsom not wanting the tax or is there more?",3,1,0.6943486332893372,0.2880702614784241,0.01758108101785183,RoBERTa,Negative
1610,2022-10-02 22:08:28+00:00,SoftKitty14825,"@CARebelBase STEVE, please remind Cali Peeps to look closely at PROP 30. The one Newsom asked us to vote NO on. It reads it taxes only the wealthiest, $2m up annually. It's puts more money for addtl firefighters &amp; equity. &amp; helps consumers afford EV's. Is it a trick? One bill we vote YES on?",0,0,0.528506875038147,0.43737760186195374,0.034115515649318695,RoBERTa,Negative
1611,2022-10-02 20:56:34+00:00,PlayfulMonkey2,@millanpatterson @GavinNewsom @CA_Dem Vote no on Prop 30 to increase the income tax over 1 percent,0,0,1.0,0.0,0.0,RoBERTa,Negative
1612,2022-10-02 20:01:46+00:00,MikeyKnew,@3vanSutton @GailFriedt And Prop 30!,1,0,0.054620593786239624,0.7571303844451904,0.18824899196624756,RoBERTa,Neutral
1613,2022-10-02 05:24:52+00:00,stingmiller,"Any Californians online with knowledge about Prop 30? They claim California's the most polluted state according to KUTV? Who? The EPA lists the worst states as:
1) LA
2) NV
3) IN
4) DE
5) UT
6) OH
7) OR
Why do political ads make false claims? Don't they know we fact check them? https://t.co/AQ77OVzpdx",1,0,0.7972714304924011,0.19427713751792908,0.008451469242572784,RoBERTa,Negative
1614,2022-10-02 03:00:29+00:00,propagandaorg,"Either the California Dem Party is particularly passionate about Prop 30, or Lyft is funneling a lot of money through the party. https://t.co/6pfB09Db4j https://t.co/qvuZM3rETA",0,0,0.3729645609855652,0.5221284031867981,0.10490701347589493,RoBERTa,Neutral
1615,2022-10-01 15:44:04+00:00,marie_sdm72,@lyft Boycott @lyft. Prop 30 is a scam.  We don’t need more cars on the road. We need better public transport,0,0,0.9068247079849243,0.0852271094918251,0.00794819463044405,RoBERTa,Negative
1616,2022-10-01 15:08:53+00:00,marie_sdm72,"@katieporteroc @GavinNewsom Prop 30 will be the nail in the coffin.  California politicians are like toddlers - you’re going to push it too far, and then you’ll wonder…when the cash cow (high earners and businesses) leave the state. Whose going to pay then?",0,0,0.8461245894432068,0.14438576996326447,0.009489674121141434,RoBERTa,Negative
1617,2022-10-01 15:05:19+00:00,lockitupdave,"@GavinNewsom California Votes needs to vote ""YES"" on Prop 30!!! Newsom wants a ""NO"" vote, so he won't have to pay his share of Taxes. It's all about Newsom and not the people of California! Time for California to wake up!!",0,0,0.7492668628692627,0.22368288040161133,0.02705027535557747,RoBERTa,Negative
1618,2022-10-01 15:05:00+00:00,lockitupdave,"@CAgovernor California Votes needs to vote ""YES"" on Prop 30!!! Newsom wants a ""NO"" vote, so he won't have to pay his share of Taxes. It's all about Newsom and not the people of California! Time for California to wake up!!",0,0,0.7492668628692627,0.22368288040161133,0.02705027535557747,RoBERTa,Negative
1619,2022-10-01 15:00:40+00:00,lockitupdave,"@GavinNewsom California Votes needs to vote ""YES"" on Prop 30!!! Newsom wants a ""NO"" vote, so he won't have to pay his share of Taxes. It's all about Newsom and not the people of California! Time for California to wake up!!",0,0,0.7492668628692627,0.22368288040161133,0.02705027535557747,RoBERTa,Negative
1620,2022-10-01 13:55:15+00:00,Ragcha,"@ProfStrachan @GreenGreenwich @ChristineMilne This what California’s Prop 30 is about: continuing to tax the wealthy to transition all vehicles to EVs faster. Yes, it would benefit @Lyft drivers, but those drivers are not rich: we need to help them as much as possible. https://t.co/A58nkTh3a2",1,1,0.14256004989147186,0.6720747351646423,0.18536518514156342,RoBERTa,Neutral
1621,2022-10-01 12:15:26+00:00,RobKuipers117,@RBReich Then maybe you should tell Governor Newsome to support prop. 30 which raises taxes on people making more than two million a year instead of being against it.,0,0,0.22692126035690308,0.6931893825531006,0.07988934218883514,RoBERTa,Neutral
1622,2022-10-01 07:20:49+00:00,SkyPilotOne,"@MarcEngland8 @BonginoReport @dbongino no argument from me on that.
battery/electric still make a dust cloud except they are silent.
cant wait for the ban on New Motorcycle Sales and Outboard motors under 25hp
lets see how that works out. plus maybe a SMOG test.
Voting yes on prop 30 speeds up the demise of ICE Autos",0,0,0.0,0.0,1.0,RoBERTa,Positive
1623,2022-10-01 04:34:19+00:00,ashennessy,"from @CleanairCA the coalition supporting Prop. 30: “It is disappointing that the Governor would side with the California Republican Party and a handful of San Francisco billionaires who would rather kids breathe toxic, polluted air than pay their fair share.” @CleanAirNowCA https://t.co/yvCflrw2tk",4,0,0.8898757100105286,0.10406101495027542,0.0060633099637925625,RoBERTa,Negative
1624,2022-10-01 03:28:10+00:00,marie_sdm72,@CAgovernor @AsmCottie @SenJoshBecker @AsmAguiarCurry @AsmRichardBloom @Portantino @DrPanMD @ChrisHoldenNews FYI - Prop 30 will drive entrepreneurs out of state.,0,0,0.41848376393318176,0.5619134902954102,0.019602777436375618,RoBERTa,Neutral
1625,2022-10-01 03:27:04+00:00,marie_sdm72,@CAgovernor @GavinNewsom And now you’re going to raise taxes again - prop 30- when does it stop? When all the high earning tax payers leave?,0,0,0.8214473724365234,0.16659586131572723,0.011956855654716492,RoBERTa,Negative
1626,2022-10-01 03:20:55+00:00,FredTrumps,Newsom breaks from fellow Democrats and aligns with the enemy on Lyft-backed Prop. 30 - Los Angeles Times I don’t know how I am going to vote on this one.  https://t.co/ZtzDdKZ66d,1,0,0.7990434169769287,0.1912655085325241,0.009691065177321434,RoBERTa,Negative
1627,2022-10-01 00:48:09+00:00,Empoweredlatin1,"#Californians Stop #Lyft and vote no to prop 30, and also 29, 27, 26.  https://t.co/2YKeMVbizy NO ON 29:
STOP YET ANOTHER
DANGEROUS #DIALYSISPROPOSITION
Despite overwhelmingly being rejected by voters twice in the last two election cycles, #SEIUUHW.",0,0,0.848380982875824,0.1417585015296936,0.009860432706773281,RoBERTa,Negative
1628,2022-09-30 23:38:05+00:00,el_chaveezy,"@GavinNewsom So then why are you opposing Prop 30, which would actually provide funding to CA's climate and wildfire programs (and not Lyft or any other company)? Your opposition only serves the millionaires and billionaires who funded the ads in which you appeared.",3,0,0.7221804261207581,0.2644343674182892,0.013385232537984848,RoBERTa,Negative
1629,2022-09-30 23:25:21+00:00,el_chaveezy,"@KevinLiao_ Still, @GavinNewsom's opposition to Prop 30 is disingenuous and only serves the millionaires and billionaires paying that ad.",0,0,0.8069972395896912,0.18221019208431244,0.01079261302947998,RoBERTa,Negative
1630,2022-09-30 23:14:57+00:00,navyspook77,@CA_Dem You're standing by Prop 30 that was WRITTEN AND FUNDED by @lyft I'm voting NO on this because the MONEY goes into Lyft's pocket and does NOTHING for California. How much of a kickback did YOU get for endorsing this TERRIBLE idea? WHAT IS WRONG WITH YOU. Follow the money,0,0,0.948853611946106,0.045542627573013306,0.005603772588074207,RoBERTa,Negative
1631,2022-09-30 22:45:20+00:00,KevinLiao_,"When Newsom came out so forcefully against Prop 30, it was clear he’d have a different tax hike he’d want to put political capital behind. Well, here it is. https://t.co/q0J4pkGJAL",6,2,0.6606059074401855,0.3191048204898834,0.0202892255038023,RoBERTa,Negative
1632,2022-09-30 22:36:05+00:00,CaClimateHealth,Prop 30 is about health - especially the health of communities most directly impacted by underinvestment. Californians - here is a chance for cleaner air and better health - now and in the future. #yesonprop30 https://t.co/II7qK5bLjt,2,0,0.0,0.0,1.0,RoBERTa,Positive
1633,2022-09-30 22:07:51+00:00,ginacuclis,"What the Press Democrat didn't say in its misleading  editorial. Prop 30 is endorsed by the Metropolitan Transportation Commission, the Assoc. of Bay Area Governments, Cal Firefighters, the American Lung Assoc. &amp; the Democratic Party. #Yeson30 for clean air &amp; wildfire prevention",6,2,0.0,0.0,1.0,RoBERTa,Positive
1634,2022-09-30 20:57:47+00:00,1Biganimal,@OCFAChief question. Is it true firefighters are supporting prop 30? I like prop 30 especially after I heard firefighters were supporting it.,0,0,0.016006866469979286,0.35162267088890076,0.6323704719543457,RoBERTa,Positive
1635,2022-09-30 20:57:16+00:00,1Biganimal,@OCFA_Bot question. Is it true firefighters are supporting prop 30? I like prop 30 especially after I heard firefighters were supporting it.,0,0,0.016006866469979286,0.35162267088890076,0.6323704719543457,RoBERTa,Positive
1636,2022-09-30 20:56:42+00:00,1Biganimal,@OCFireRescue question. Is it true firefighters are supporting prop 30? I like prop 30 especially after I heard firefighters were supporting it.,0,0,0.016006866469979286,0.35162267088890076,0.6323704719543457,RoBERTa,Positive
1637,2022-09-30 20:54:54+00:00,1Biganimal,@OCFireAuthority Question. Is it true that state firefighters support prop 30? It looks like a good prop to me and I heard firefighters were supporting it.,0,0,0.0077430554665625095,0.2825066149234772,0.7097503542900085,RoBERTa,Positive
1638,2022-09-30 17:45:04+00:00,climatecampaign,"""We are telling everybody to change to #cleanenergy vehicles, but we don’t have the infrastructure.” 

@GonzaAnaIsis discusses why Prop 30 is a key investment in working-class communities for affordable clean transportation. 

Vote #YesOn30 this November.
https://t.co/bvlBZktfXx",2,1,0.0,0.0,1.0,RoBERTa,Positive
1639,2022-09-30 17:34:55+00:00,NBCPalmSprings,Political Talk with Chad Mayes and Olivia Sandusky: Prop 29 and Prop 30 https://t.co/ajikElL0hF,0,0,0.008102205581963062,0.9453928470611572,0.046504907310009,RoBERTa,Neutral
1640,2022-09-30 16:26:21+00:00,GinaMLewis4,PROP 30.- VOTE NO.      Please read and compare comments!   Climate change has come for the world’s largest greenhouse-gas emitter - Vox https://t.co/ttQ67LElAS,0,0,0.3850626051425934,0.5754745006561279,0.0394628643989563,RoBERTa,Neutral
1641,2022-09-30 13:57:33+00:00,phillygirl11,Oh hey @lyft we see you and won't be fooled by you and Prop 30 #SayNoTo30 #california2022 #CaliforniaElections,0,0,0.4712260663509369,0.4121818542480469,0.11659207940101624,RoBERTa,Negative
1642,2022-09-30 12:15:32+00:00,NazaamShami,Newsom aligns with his enemy on Lyft-backed Prop. 30 – Brospar Daily News https://t.co/Ym3SkEfCV6,0,0,0.652998149394989,0.33835458755493164,0.008647252805531025,RoBERTa,Negative
